code_postal,tr002_type_batiment_id,annee_construction,surface_habitable,consommation_energie,nom_methode_dpe,tr001_modele_dpe_id,tr006_type_usage_id,description,tr004_type_energie_id,description.1,consommation_energie_finale,annee_DPE,coordonnees,ville
93600,Appartement,2014.0,71.4,63.71,TH_C_E,11,1,Chauffage,3,Gaz,2369.54,2014,"48.9461334622, 2.49331125191",Aulnay-sous-Bois
94400,Appartement,2015.0,60.02,72.71,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,88896.0,2015,"48.7885568869, 2.39425728394",Vitry-sur-Seine
93400,Maison,2006.0,82.33,199.99,TROIS_CL_DPE,1,1,Chauffage,2,Electricité,3679.73,2015,"48.9096159679, 2.33315490092",Saint-Ouen
93110,Appartement,2014.0,65.8,66.06,TH_C_E,11,1,Chauffage,3,Gaz,1483.61,2014,"48.8745435446, 2.48670478198",Rosny-sous-Bois
75013,Appartement,2013.0,42.56,50.31,TH_C_E,11,1,Chauffage,4,Autres énergies,932.18,2013,"48.8283577313, 2.36214011885","Paris 13, Paris"
95130,Appartement,2012.0,65.57,67.58,TH_C_E,11,1,Chauffage,3,Gaz,2445.28,2014,"48.9926867479, 2.22747200568","Franconville, Le Plessis-Bouchard"
95130,Maison,2006.0,134.0,146.0,Méthode 3CL,1,1,Chauffage,2,Electricité,4436.15,2016,"48.9926867479, 2.22747200568","Franconville, Le Plessis-Bouchard"
93100,Appartement,2014.0,65.2,52.9,TH_C_E,11,1,Chauffage,3,Gaz,1460.63,2014,"48.8631150275, 2.44833244212",Montreuil
93400,Appartement,2016.0,65.35,53.02,TH_C_E,11,1,Chauffage,3,Gaz,1681.12,2016,"48.9096159679, 2.33315490092",Saint-Ouen
95130,Appartement,2012.0,45.18,67.58,TH_C_E,11,1,Chauffage,3,Gaz,1684.88,2014,"48.9926867479, 2.22747200568","Franconville, Le Plessis-Bouchard"
93200,Appartement,2013.0,37.32,163.38,FACTURE - DPE,11,1,Chauffage,2,Electricité,47432.0,2013,"48.9296140653, 2.35920270384",Saint-Denis
75013,Appartement,2014.0,49.8,54.6,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,78349.0,2014,"48.8283577313, 2.36214011885","Paris 13, Paris"
75019,Appartement,2014.0,79.7,51.63,TH_C_E,11,1,Chauffage,4,Autres énergies,3097.92,2014,"48.8868704923, 2.38465309568","Paris, Paris 19"
93600,Appartement,2014.0,50.28,59.6,FACTURE - DPE,11,1,Chauffage,3,Gaz,112138.0,2014,"48.9461334622, 2.49331125191",Aulnay-sous-Bois
91700,Appartement,2015.0,43.4,72.4,FACTURE - DPE,11,1,Chauffage,3,Gaz,90222.0,2015,"48.6398858055, 2.34146847544","Villiers-sur-Orge, Sainte-Geneviève-des-Bois, Fleury-Mérogis"
91700,Appartement,2015.0,64.5,55.15,FACTURE - DPE,11,1,Chauffage,3,Gaz,50937.0,2015,"48.6398858055, 2.34146847544","Villiers-sur-Orge, Sainte-Geneviève-des-Bois, Fleury-Mérogis"
93200,Appartement,2006.0,44.89,211.0,Méthode 3CL,9,1,Chauffage,2,Electricité,1456.13,2013,"48.9296140653, 2.35920270384",Saint-Denis
75019,Appartement,2009.0,56.0,132.97,TROIS_CL_DPE,9,1,Chauffage,2,Electricité,623.69,2013,"48.8868704923, 2.38465309568","Paris, Paris 19"
75019,Appartement,2015.0,43.7,62.7,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,72209.0,2015,"48.8868704923, 2.38465309568","Paris, Paris 19"
92600,Appartement,2006.0,30.0,320.0,Méthode 3CL,1,1,Chauffage,2,Electricité,2263.88,2014,"48.915464529, 2.28801082145",Asnières-sur-Seine
94200,Appartement,2016.0,45.8,79.45,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,133598.0,2015,"48.8126036229, 2.38769451134",Ivry-sur-Seine
92130,Appartement,2004.0,44.0,272.65,3CL - DPE,1,1,Chauffage,1,"Bois, Biomasse",2788.85,2013,"48.8232529299, 2.26429719337",Issy-les-Moulineaux
92130,Appartement,2001.0,50.14,198.0,Méthode 3CL,1,1,Chauffage,2,Electricité,1807.37,2013,"48.8232529299, 2.26429719337",Issy-les-Moulineaux
93100,Appartement,2004.0,73.0,264.23,TROIS_CL_DPE,9,1,Chauffage,3,Gaz,19289.07,2014,"48.8631150275, 2.44833244212",Montreuil
92100,Appartement,2015.0,56.58,62.49,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,223759.0,2015,"48.8364966292, 2.23867632216",Boulogne-Billancourt
93200,Appartement,2015.0,19.21,76.16,FACTURE - DPE,11,1,Chauffage,3,Gaz,101796.0,2015,"48.9296140653, 2.35920270384",Saint-Denis
91700,Appartement,2015.0,40.0,54.47,FACTURE - DPE,11,1,Chauffage,3,Gaz,109562.0,2015,"48.6398858055, 2.34146847544","Villiers-sur-Orge, Sainte-Geneviève-des-Bois, Fleury-Mérogis"
91100,Appartement,2015.0,37.33,60.65,TH_BCE,11,1,Chauffage,3,Gaz,918.89,2015,"48.598553411, 2.4642298382","Villabé, Corbeil-Essonnes"
92400,Appartement,2014.0,30.91,71.63,FACTURE - DPE,11,1,Chauffage,2,Electricité,210039.7,2015,"48.8983884255, 2.25522376319",Courbevoie
92600,Maison,2005.0,105.0,173.07,TROIS_CL_DPE,1,1,Chauffage,2,Electricité,3760.57,2014,"48.915464529, 2.28801082145",Asnières-sur-Seine
91120,Appartement,2015.0,60.9,65.32,TH_BCE,11,1,Chauffage,4,Autres énergies,2012.09,2015,"48.714670201, 2.22882062662",Palaiseau
92100,Appartement,2014.0,62.08,67.69,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,186261.0,2014,"48.8364966292, 2.23867632216",Boulogne-Billancourt
75011,Appartement,2014.0,55.69,44.94,FACTURE - DPE,11,1,Chauffage,3,Gaz,73822.0,2014,"48.8593266337, 2.379860868049999","Paris, Paris 11"
92000,Appartement,2014.0,81.25,65.29,TH_C_E,11,1,Chauffage,3,Gaz,2738.71,2014,"48.8962161446, 2.2068493546",Nanterre
75015,Appartement,2015.0,55.0,34.13,TH_C_E,11,1,Chauffage,4,Autres énergies,682.45,2015,"48.8401714342, 2.29321693746","Paris, Paris 15"
92400,Appartement,2001.0,18.0,312.52,3CL - DPE,1,1,Chauffage,1,"Bois, Biomasse",1172.77,2013,"48.8983884255, 2.25522376319",Courbevoie
93300,Appartement,2006.0,61.02,166.0,Méthode 3CL,1,1,Chauffage,2,Electricité,2368.66,2014,"48.9126312095, 2.38445065454",Aubervilliers
92130,Appartement,2002.0,43.36,300.24,3CL - DPE,9,1,Chauffage,2,Electricité,3260.11,2013,"48.8232529299, 2.26429719337",Issy-les-Moulineaux
75019,Appartement,2015.0,51.6,57.25,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,157757.0,2015,"48.8868704923, 2.38465309568","Paris, Paris 19"
92600,Appartement,2015.0,59.05,83.96,3CL-DPE,9,1,Chauffage,3,Gaz,2871.38,2015,"48.915464529, 2.28801082145",Asnières-sur-Seine
75010,Appartement,2005.0,98.76,211.97,TROIS_CL_DPE,9,1,Chauffage,2,Electricité,5366.79,2013,"48.8759734307, 2.36068494701","Paris, Paris 10"
93600,Appartement,2014.0,58.11,59.33,TH_C_E,11,1,Chauffage,3,Gaz,1498.25,2014,"48.9461334622, 2.49331125191",Aulnay-sous-Bois
75019,Appartement,2015.0,33.68,58.61,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,172565.0,2015,"48.8868704923, 2.38465309568","Paris, Paris 19"
93100,Appartement,2007.0,42.9,105.0,TROIS_CL_DPE,9,1,Chauffage,3,Gaz,2514.49,2014,"48.8631150275, 2.44833244212",Montreuil
94400,Appartement,2014.0,31.32,69.17,FACTURE - DPE,11,1,Chauffage,3,Gaz,46321.0,2015,"48.7885568869, 2.39425728394",Vitry-sur-Seine
95130,Appartement,2014.0,63.06,64.23,FACTURE - DPE,11,1,Chauffage,3,Gaz,63669.2,2014,"48.9926867479, 2.22747200568","Franconville, Le Plessis-Bouchard"
75016,Appartement,2013.0,238.85,130.27,TH_C_E,11,1,Chauffage,4,Autres énergies,31114.99,2013,"48.8603821025, 2.26201220212","Paris, Paris 16"
75020,Appartement,2013.0,70.0,78.64,3CL - DPE,1,1,Chauffage,3,Gaz,4115.35,2014,"48.8634587721, 2.40123411777","Paris, Paris 20"
92000,Appartement,2015.0,91.54,73.06,FACTURE - DPE,11,1,Chauffage,3,Gaz,151706.0,2015,"48.8962161446, 2.2068493546",Nanterre
92000,Appartement,2006.0,20.08,64.58,TH_C_E,11,1,Chauffage,3,Gaz,736.26,2015,"48.8962161446, 2.2068493546",Nanterre
91120,Appartement,2015.0,48.1,59.6,TH_C_E,11,1,Chauffage,4,Autres énergies,1779.7,2015,"48.714670201, 2.22882062662",Palaiseau
93300,Appartement,2008.0,56.32,258.13,3CL - DPE,1,1,Chauffage,2,Electricité,3366.96,2014,"48.9126312095, 2.38445065454",Aubervilliers
94200,Appartement,2014.0,42.7,61.91,FACTURE - DPE,11,1,Chauffage,3,Gaz,98896.0,2014,"48.8126036229, 2.38769451134",Ivry-sur-Seine
94200,Appartement,2014.0,86.3,76.27,FACTURE - DPE,11,1,Chauffage,3,Gaz,98896.0,2014,"48.8126036229, 2.38769451134",Ivry-sur-Seine
92130,Appartement,2006.0,90.0,128.0,Méthode 3CL,1,1,Chauffage,2,Electricité,1595.02,2015,"48.8232529299, 2.26429719337",Issy-les-Moulineaux
92400,Appartement,2006.0,69.25,193.0,Méthode 3CL,1,1,Chauffage,2,Electricité,2522.51,2016,"48.8983884255, 2.25522376319",Courbevoie
75015,Appartement,2015.0,45.6,219.0,FACTURE - DPE,11,1,Chauffage,2,Electricité,12531.0,2015,"48.8401714342, 2.29321693746","Paris, Paris 15"
75013,Appartement,2014.0,80.25,50.01,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,84131.0,2014,"48.8283577313, 2.36214011885","Paris 13, Paris"
95130,Maison,2013.0,66.52,277.51,FACTURE - DPE,11,1,Chauffage,2,Electricité,4370.0,2013,"48.9926867479, 2.22747200568","Franconville, Le Plessis-Bouchard"
92120,Appartement,2013.0,60.3,56.86,TH_C_E,11,1,Chauffage,3,Gaz,1428.21,2013,"48.8152695492, 2.31739229511",Montrouge
92400,Appartement,2014.0,26.71,85.45,FACTURE - DPE,11,1,Chauffage,2,Electricité,195354.5,2014,"48.8983884255, 2.25522376319",Courbevoie
92400,Appartement,2005.0,49.0,111.67,FACTURE - DPE,2,1,Chauffage,4,Autres énergies,5472.0,2014,"48.8983884255, 2.25522376319",Courbevoie
92120,Appartement,2003.0,68.0,213.1,3CL - DPE,1,1,Chauffage,1,"Bois, Biomasse",3275.97,2014,"48.8152695492, 2.31739229511",Montrouge
75018,Appartement,2013.0,45.7,162.67,Facture,10,1,Chauffage,3,Gaz,3586.1,2014,"48.892362855900004, 2.34785432498","Paris, Paris 18"
93400,Appartement,2015.0,63.0,70.35,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,160642.0,2015,"48.9096159679, 2.33315490092",Saint-Ouen
92400,Appartement,2001.0,113.22,108.0,Méthode 3CL,1,1,Chauffage,4,Autres énergies,7428.06,2015,"48.8983884255, 2.25522376319",Courbevoie
91120,Appartement,2015.0,48.2,77.56,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,125788.0,2015,"48.714670201, 2.22882062662",Palaiseau
92130,Appartement,2006.0,33.81,216.0,Méthode 3CL,9,1,Chauffage,2,Electricité,1135.44,2015,"48.8232529299, 2.26429719337",Issy-les-Moulineaux
92000,Appartement,2012.0,74.29,98.28,3CL,1,1,Chauffage,3,Gaz,4873.93,2014,"48.8962161446, 2.2068493546",Nanterre
95130,Appartement,2014.0,45.0,58.89,TH_C_E,11,1,Chauffage,3,Gaz,1239.65,2014,"48.9926867479, 2.22747200568","Franconville, Le Plessis-Bouchard"
92000,Appartement,2014.0,68.25,65.29,TH_C_E,11,1,Chauffage,3,Gaz,2300.51,2014,"48.8962161446, 2.2068493546",Nanterre
93200,Appartement,2013.0,55.14,131.49,TROIS_CL_DPE,9,1,Chauffage,4,Autres énergies,7250.64,2014,"48.9296140653, 2.35920270384",Saint-Denis
95000,Appartement,2015.0,63.3,71.93,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,180273.0,2015,"49.0378977963, 2.06061895699","Pontoise, Boisemont, Cergy, Neuville-sur-Oise"
94200,Appartement,2016.0,76.3,103.02,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,133598.0,2015,"48.8126036229, 2.38769451134",Ivry-sur-Seine
92100,Appartement,2004.0,83.44,158.51,3CL - DPE,1,1,Chauffage,3,Gaz,8770.07,2014,"48.8364966292, 2.23867632216",Boulogne-Billancourt
94200,Appartement,2014.0,37.52,73.99,TH_C_E,11,1,Chauffage,3,Gaz,1576.76,2014,"48.8126036229, 2.38769451134",Ivry-sur-Seine
91700,Appartement,2016.0,43.39,76.34,FACTURE - DPE,11,1,Chauffage,3,Gaz,114358.0,2016,"48.6398858055, 2.34146847544","Villiers-sur-Orge, Sainte-Geneviève-des-Bois, Fleury-Mérogis"
75019,Appartement,2015.0,74.5,61.27,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,99902.0,2015,"48.8868704923, 2.38465309568","Paris, Paris 19"
93200,Appartement,2015.0,45.89,49.26,FACTURE - DPE,11,1,Chauffage,3,Gaz,24239.0,2015,"48.9296140653, 2.35920270384",Saint-Denis
91120,Appartement,2015.0,63.2,56.33,FACTURE - DPE,11,1,Chauffage,3,Gaz,32228.0,2016,"48.714670201, 2.22882062662",Palaiseau
75017,Appartement,2015.0,44.8,44.69,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,51563.0,2015,"48.8872660268, 2.30686780021","Paris 17, Paris"
91100,Appartement,2006.0,37.41,311.0,Méthode 3CL,9,1,Chauffage,2,Electricité,1366.68,2013,"48.598553411, 2.4642298382","Villabé, Corbeil-Essonnes"
75019,Appartement,2014.0,66.9,37.84,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,25542.3,2014,"48.8868704923, 2.38465309568","Paris, Paris 19"
91700,Appartement,2015.0,40.0,93.69,FACTURE - DPE,11,1,Chauffage,3,Gaz,96387.0,2015,"48.6398858055, 2.34146847544","Villiers-sur-Orge, Sainte-Geneviève-des-Bois, Fleury-Mérogis"
91700,Appartement,2015.0,68.0,61.71,FACTURE - DPE,11,1,Chauffage,3,Gaz,90222.0,2015,"48.6398858055, 2.34146847544","Villiers-sur-Orge, Sainte-Geneviève-des-Bois, Fleury-Mérogis"
92400,Appartement,2014.0,61.79,100.26,FACTURE - DPE,11,1,Chauffage,2,Electricité,210039.7,2015,"48.8983884255, 2.25522376319",Courbevoie
93400,Appartement,2013.0,79.78,61.43,TH_C_E,11,1,Chauffage,4,Autres énergies,2407.23,2015,"48.9096159679, 2.33315490092",Saint-Ouen
93600,Appartement,2012.0,35.62,86.3,TH_C_E,11,1,Chauffage,3,Gaz,1666.64,2014,"48.9461334622, 2.49331125191",Aulnay-sous-Bois
92000,Appartement,2006.0,45.0,447.0,Méthode 3CL,9,1,Chauffage,2,Electricité,5735.9,2014,"48.8962161446, 2.2068493546",Nanterre
92000,Appartement,2006.0,63.66,220.0,Méthode 3CL,1,1,Chauffage,2,Electricité,2971.75,2013,"48.8962161446, 2.2068493546",Nanterre
91700,Maison,2013.0,91.0,202.93,3CL-DPE,9,1,Chauffage,2,Electricité,4237.06,2013,"48.6398858055, 2.34146847544","Villiers-sur-Orge, Sainte-Geneviève-des-Bois, Fleury-Mérogis"
95130,Appartement,2015.0,54.97,70.49,FACTURE - DPE,11,1,Chauffage,3,Gaz,171157.0,2015,"48.9926867479, 2.22747200568","Franconville, Le Plessis-Bouchard"
94200,Appartement,2014.0,68.48,64.61,FACTURE - DPE,11,1,Chauffage,3,Gaz,213961.0,2014,"48.8126036229, 2.38769451134",Ivry-sur-Seine
93300,Appartement,2014.0,18.46,65.39,FACTURE - DPE,11,1,Chauffage,3,Gaz,77368.7,2014,"48.9126312095, 2.38445065454",Aubervilliers
92130,Appartement,2014.0,69.1,53.55,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,131506.0,2015,"48.8232529299, 2.26429719337",Issy-les-Moulineaux
93400,Appartement,2014.0,42.22,64.71,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,184000.0,2015,"48.9096159679, 2.33315490092",Saint-Ouen
94400,Appartement,2015.0,63.24,52.23,TH_C_E,11,1,Chauffage,4,Autres énergies,2239.43,2015,"48.7885568869, 2.39425728394",Vitry-sur-Seine
95130,Appartement,2015.0,52.78,61.37,FACTURE - DPE,11,1,Chauffage,3,Gaz,84916.0,2015,"48.9926867479, 2.22747200568","Franconville, Le Plessis-Bouchard"
91700,Appartement,2015.0,66.59,43.62,FACTURE - DPE,11,1,Chauffage,3,Gaz,109562.0,2015,"48.6398858055, 2.34146847544","Villiers-sur-Orge, Sainte-Geneviève-des-Bois, Fleury-Mérogis"
75014,Appartement,2010.0,76.34,302.39,3CL - DPE,22,1,Chauffage,2,Electricité,6035.89,2014,"48.8291473577, 2.32698552913","Paris, Paris 14"
93400,Appartement,2014.0,42.35,64.71,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,184000.0,2015,"48.9096159679, 2.33315490092",Saint-Ouen
92130,Appartement,2001.0,102.13,175.0,Méthode 3CL,1,1,Chauffage,2,Electricité,4268.36,2014,"48.8232529299, 2.26429719337",Issy-les-Moulineaux
93300,Appartement,2015.0,41.3,82.59,FACTURE - DPE,11,1,Chauffage,3,Gaz,118628.2,2015,"48.9126312095, 2.38445065454",Aubervilliers
93100,Appartement,2003.0,60.0,265.0,Méthode 3CL,1,1,Chauffage,2,Electricité,4271.43,2013,"48.8631150275, 2.44833244212",Montreuil
94200,Appartement,2014.0,66.93,73.99,TH_C_E,11,1,Chauffage,3,Gaz,2812.7,2014,"48.8126036229, 2.38769451134",Ivry-sur-Seine
95130,Appartement,2006.0,62.87,175.0,3CL - DPE,9,1,Chauffage,2,Electricité,1808.03,2015,"48.9926867479, 2.22747200568","Franconville, Le Plessis-Bouchard"
92130,Appartement,2013.0,79.1,35.05,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,44524.7,2013,"48.8232529299, 2.26429719337",Issy-les-Moulineaux
75019,Appartement,2015.0,22.1,62.36,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,58852.0,2015,"48.8868704923, 2.38465309568","Paris, Paris 19"
92000,Appartement,2015.0,51.75,74.87,TH_C_E,11,1,Chauffage,3,Gaz,1649.76,2015,"48.8962161446, 2.2068493546",Nanterre
93300,Appartement,2014.0,18.33,82.37,FACTURE - DPE,11,1,Chauffage,3,Gaz,70248.3,2014,"48.9126312095, 2.38445065454",Aubervilliers
75018,Appartement,2014.0,81.62,57.09,FACTURE - DPE,11,1,Chauffage,3,Gaz,97580.0,2014,"48.892362855900004, 2.34785432498","Paris, Paris 18"
93100,Appartement,2004.0,73.0,143.41,3CL - DPE,1,1,Chauffage,3,Gaz,7932.4,2014,"48.8631150275, 2.44833244212",Montreuil
93100,Appartement,2015.0,75.04,56.9,FACTURE - DPE,11,1,Chauffage,3,Gaz,57140.3,2015,"48.8631150275, 2.44833244212",Montreuil
91120,Appartement,2015.0,66.93,81.87,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,236813.0,2015,"48.714670201, 2.22882062662",Palaiseau
75013,Appartement,2014.0,78.4,42.28,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,126450.0,2014,"48.8283577313, 2.36214011885","Paris 13, Paris"
93100,Appartement,2014.0,40.6,71.38,TH_C_E,11,1,Chauffage,3,Gaz,1442.36,2014,"48.8631150275, 2.44833244212",Montreuil
93100,Appartement,2015.0,51.38,58.29,FACTURE - DPE,11,1,Chauffage,3,Gaz,57140.3,2015,"48.8631150275, 2.44833244212",Montreuil
93200,Appartement,2013.0,74.81,65.8,FACTURE - DPE,11,1,Chauffage,3,Gaz,64162.0,2014,"48.9296140653, 2.35920270384",Saint-Denis
93110,Appartement,2015.0,90.05,72.41,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,111349.0,2015,"48.8745435446, 2.48670478198",Rosny-sous-Bois
92130,Maison,2015.0,184.36,107.36,3CL,1,1,Chauffage,3,Gaz,15145.55,2015,"48.8232529299, 2.26429719337",Issy-les-Moulineaux
91700,Appartement,2016.0,46.26,57.78,FACTURE - DPE,11,1,Chauffage,3,Gaz,50804.0,2016,"48.6398858055, 2.34146847544","Villiers-sur-Orge, Sainte-Geneviève-des-Bois, Fleury-Mérogis"
93400,Appartement,2015.0,79.5,55.34,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,80183.8,2015,"48.9096159679, 2.33315490092",Saint-Ouen
94400,Appartement,2015.0,63.5,72.71,FACTURE - DPE,11,1,Chauffage,3,Gaz,90700.0,2015,"48.7885568869, 2.39425728394",Vitry-sur-Seine
92120,Appartement,2002.0,84.0,208.51,3CL - DPE,9,1,Chauffage,2,Electricité,4065.75,2013,"48.8152695492, 2.31739229511",Montrouge
93110,Appartement,2015.0,68.11,68.51,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,111349.0,2015,"48.8745435446, 2.48670478198",Rosny-sous-Bois
92130,Appartement,2013.0,62.5,34.99,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,44524.7,2013,"48.8232529299, 2.26429719337",Issy-les-Moulineaux
75019,Appartement,2015.0,78.1,61.27,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,99902.0,2015,"48.8868704923, 2.38465309568","Paris, Paris 19"
93600,Appartement,2014.0,73.44,68.3,TH_C_E,11,1,Chauffage,3,Gaz,2805.72,2014,"48.9461334622, 2.49331125191",Aulnay-sous-Bois
93400,Appartement,2015.0,75.48,70.35,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,160642.0,2015,"48.9096159679, 2.33315490092",Saint-Ouen
92300,Appartement,2013.0,53.73,101.67,TH_C_E,11,1,Chauffage,4,Autres énergies,3369.24,2015,"48.8951336953, 2.28682447096",Levallois-Perret
75019,Appartement,2015.0,59.0,62.56,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,87251.0,2015,"48.8868704923, 2.38465309568","Paris, Paris 19"
91120,Appartement,2015.0,45.81,79.67,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,236813.0,2015,"48.714670201, 2.22882062662",Palaiseau
92000,Appartement,2014.0,47.4,65.29,TH_C_E,11,1,Chauffage,3,Gaz,1597.72,2014,"48.8962161446, 2.2068493546",Nanterre
95130,Appartement,2015.0,44.39,70.49,FACTURE - DPE,11,1,Chauffage,3,Gaz,171157.0,2015,"48.9926867479, 2.22747200568","Franconville, Le Plessis-Bouchard"
91120,Appartement,2015.0,39.63,82.18,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,91884.0,2015,"48.714670201, 2.22882062662",Palaiseau
75019,Appartement,2015.0,74.7,61.27,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,99902.0,2015,"48.8868704923, 2.38465309568","Paris, Paris 19"
92130,Appartement,2001.0,72.96,188.0,Méthode 3CL,1,1,Chauffage,2,Electricité,2146.01,2014,"48.8232529299, 2.26429719337",Issy-les-Moulineaux
91120,Appartement,2015.0,25.06,105.52,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,236813.0,2015,"48.714670201, 2.22882062662",Palaiseau
93200,Appartement,2016.0,46.74,58.18,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,41282.0,2016,"48.9296140653, 2.35920270384",Saint-Denis
93400,Appartement,2016.0,69.53,0.0,FACTURE - DPE,11,1,Chauffage,3,Gaz,31132.0,2016,"48.9096159679, 2.33315490092",Saint-Ouen
94400,Appartement,2015.0,76.15,65.12,TH_C_E,11,1,Chauffage,4,Autres énergies,2335.96,2015,"48.7885568869, 2.39425728394",Vitry-sur-Seine
93110,Appartement,2014.0,48.47,63.75,TH_C_E,11,1,Chauffage,3,Gaz,1574.31,2015,"48.8745435446, 2.48670478198",Rosny-sous-Bois
93100,Appartement,2014.0,23.1,52.9,TH_C_E,11,1,Chauffage,3,Gaz,517.49,2014,"48.8631150275, 2.44833244212",Montreuil
75011,Appartement,2013.0,82.88,61.69,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,232965.0,2013,"48.8593266337, 2.379860868049999","Paris, Paris 11"
93100,Maison,2013.0,3213.72,50.0,FACTURE - DPE,11,1,Chauffage,3,Gaz,82863.0,2013,"48.8631150275, 2.44833244212",Montreuil
94200,Appartement,2015.0,20.7,81.33,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,89794.0,2015,"48.8126036229, 2.38769451134",Ivry-sur-Seine
93200,Appartement,2015.0,19.75,75.86,FACTURE - DPE,11,1,Chauffage,3,Gaz,54986.0,2015,"48.9296140653, 2.35920270384",Saint-Denis
92000,Appartement,2015.0,84.21,71.59,FACTURE - DPE,11,1,Chauffage,3,Gaz,60395.0,2015,"48.8962161446, 2.2068493546",Nanterre
91120,Appartement,2015.0,71.28,62.72,FACTURE - DPE,11,1,Chauffage,1,"Bois, Biomasse",32248.0,2015,"48.714670201, 2.22882062662",Palaiseau
75019,Appartement,2015.0,23.14,58.61,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,172565.0,2015,"48.8868704923, 2.38465309568","Paris, Paris 19"
93100,Appartement,2009.0,126.18,260.86,3CL - DPE,1,1,Chauffage,2,Electricité,7291.3,2016,"48.8631150275, 2.44833244212",Montreuil
75017,Appartement,2015.0,66.8,45.53,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,84262.5,2015,"48.8872660268, 2.30686780021","Paris 17, Paris"
93400,Appartement,2015.0,19.33,71.43,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,125348.0,2015,"48.9096159679, 2.33315490092",Saint-Ouen
95000,Appartement,2016.0,65.94,48.33,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,60627.0,2016,"49.0378977963, 2.06061895699","Pontoise, Boisemont, Cergy, Neuville-sur-Oise"
93400,Appartement,2016.0,59.18,41.61,FACTURE - DPE,11,1,Chauffage,3,Gaz,31132.0,2016,"48.9096159679, 2.33315490092",Saint-Ouen
92130,Appartement,2002.0,102.0,187.57,3CL - DPE,9,1,Chauffage,2,Electricité,4302.86,2015,"48.8232529299, 2.26429719337",Issy-les-Moulineaux
75011,Appartement,2011.0,67.64,44.07,TH_C_E,11,1,Chauffage,3,Gaz,769.8,2015,"48.8593266337, 2.379860868049999","Paris, Paris 11"
